winnerIndex,seed,turns,crystalWin,unitWin,co_generations,co_sumChampionHostFindGen,co_championHostFitnesses,co_sumChampionParasiteFindGen,co_championParasiteFitnesses,oe_generations,oe_sumChampionHostFindGen,oe_championFitnesses
,,,,,74.0,,17994.0,,-343.27659574468083,879.0,,-13999.0
,,,,,82.0,,60000.0,,-400.3255813953488,1610.0,,-17064.0
1,662719639770,53,False,True,15.0,902.0,2758.8333333333335,901.0,46.59090909090909,86.0,2063.0,2175.0
,,,,,36.0,,242.16666666666666,,84.46428571428571,59.0,,2625.0
,,,,,37.0,,-340.8333333333333,,94.52380952380952,385.0,,2110.0
,,,,,36.0,,-423.5,,166.5,302.0,,3070.0
,,,,,40.0,,-397.5,,72.27272727272727,483.0,,2620.0
,,,,,34.0,,228.66666666666666,,81.5909090909091,507.0,,1670.0
,,,,,32.0,,121.16666666666667,,39.56521739130435,416.0,,1010.0
,,,,,28.0,,-237.33333333333334,,96.0,333.0,,1050.0
,,,,,34.0,,-282.3333333333333,,47.22222222222222,414.0,,1300.0
,,,,,29.0,,-267.53333333333336,,204.6,399.0,,1904.0
,,,,,32.0,,1008.6666666666666,,55.45454545454545,409.0,,1884.0
,,,,,32.0,,-3117.8333333333335,,205.0,376.0,,3648.0
,,,,,27.0,,-4035.5,,297.5,370.0,,5090.0
,,,,,34.0,,-6419.166666666667,,374.0,363.0,,7480.0
,,,,,33.0,,-6265.4,,477.1875,436.0,,8525.0
,,,,,33.0,,-8758.0,,598.8235294117648,361.0,,10341.0
,,,,,34.0,,-10484.666666666666,,653.5,392.0,,12051.0
,,,,,36.0,,-20975.0,,1235.7894736842106,382.0,,22828.0
,,,,,36.0,,-20977.933333333334,,1228.4705882352941,361.0,,25025.0
,,,,,35.0,,-22720.333333333332,,1282.0,408.0,,25456.0
,,,,,35.0,,-23584.0,,1216.3157894736842,394.0,,26206.0
,,,,,37.0,,-17254.0,,1601.7058823529412,404.0,,29284.0
,,,,,39.0,,-17906.333333333332,,996.3333333333334,370.0,,20209.0
,,,,,42.0,,-16832.833333333332,,1001.9473684210526,435.0,,21437.0
,,,,,46.0,,-18298.666666666668,,1033.7222222222222,525.0,,21597.0
,,,,,50.0,,-22522.666666666668,,1328.6470588235295,511.0,,22037.0
,,,,,,,,,,518.0,,60000.0
1,419376098615,67,False,True,17.0,1315.0,2074.1666666666665,1316.0,60.90909090909091,99.0,2452.0,2010.0
,,,,,34.0,,-484.3333333333333,,93.57142857142857,88.0,,1510.0
,,,,,22.0,,-736.3333333333334,,130.26315789473685,665.0,,1510.0
,,,,,16.0,,36.333333333333336,,91.34615384615384,115.0,,2270.0
,,,,,38.0,,-108.0,,67.83333333333333,458.0,,1700.0
,,,,,33.0,,-383.6666666666667,,63.26086956521739,385.0,,1530.0
,,,,,30.0,,-698.5,,115.0,320.0,,1590.0
,,,,,33.0,,-1020.3333333333334,,134.54545454545453,294.0,,1890.0
,,,,,29.0,,229.8,,87.89473684210526,312.0,,2330.0
,,,,,34.0,,3600.8333333333335,,33.76923076923077,299.0,,2623.0
,,,,,38.0,,2389.1,,-25.88888888888889,433.0,,-1237.0
,,,,,31.0,,3927.5333333333333,,-7.142857142857143,439.0,,-617.0
,,,,,36.0,,3699.0,,-35.833333333333336,419.0,,-2710.0
,,,,,37.0,,3827.0,,-33.088235294117645,408.0,,-1060.0
,,,,,36.0,,4592.966666666666,,-27.8125,455.0,,-1915.0
,,,,,38.0,,2267.5,,-25.238095238095237,462.0,,-1430.0
,,,,,36.0,,6066.0,,-21.21212121212121,500.0,,-1080.0
,,,,,35.0,,4144.166666666667,,-83.83720930232558,523.0,,-2948.0
,,,,,38.0,,8397.333333333334,,-173.24324324324326,508.0,,-2395.0
,,,,,40.0,,3716.6666666666665,,-78.7,516.0,,-2763.0
,,,,,38.0,,5276.833333333333,,-51.22222222222222,464.0,,-1308.0
,,,,,41.0,,4684.2,,-53.8235294117647,513.0,,-2794.0
,,,,,43.0,,5809.666666666667,,-114.2,512.0,,-1400.0
,,,,,44.0,,1425.6666666666667,,67.0,540.0,,244.0
,,,,,47.0,,951.5,,159.52173913043478,510.0,,3204.0
,,,,,50.0,,1059.5,,50.63636363636363,584.0,,2604.0
,,,,,47.0,,-85.66666666666667,,129.5625,551.0,,2398.0
,,,,,52.0,,-609.8333333333334,,143.17391304347825,645.0,,2303.0
,,,,,58.0,,-2521.5,,249.88888888888889,671.0,,3773.0
,,,,,56.0,,-2909.6666666666665,,277.5263157894737,675.0,,5243.0
,,,,,61.0,,-6902.5,,442.5882352941176,702.0,,7599.0
,,,,,61.0,,-5991.0,,466.6111111111111,715.0,,8399.0
,,,,,67.0,,-8354.166666666666,,417.95,770.0,,8769.0
,,,,,,,,,,740.0,,60000.0
2,272614358546,60,True,False,25.0,1329.0,471.3333333333333,1389.0,46.15384615384615,1574.0,3322.0,2260.0
,,,,,28.0,,473.5,,60.78947368421053,806.0,,1140.0
,,,,,20.0,,353.1666666666667,,25.1,80.0,,1490.0
,,,,,19.0,,475.6666666666667,,94.38095238095238,405.0,,272.0
,,,,,21.0,,-600.3333333333334,,187.9047619047619,342.0,,2892.0
,,,,,16.0,,-2055.5,,224.56521739130434,360.0,,2857.0
,,,,,21.0,,-3876.0333333333333,,282.3076923076923,367.0,,2152.0
,,,,,17.0,,-2336.5,,201.22727272727272,32.0,,3695.0
,,,,,30.0,,3556.5,,38.4,405.0,,3355.0
,,,,,36.0,,1181.1666666666667,,26.714285714285715,421.0,,-494.0
,,,,,35.0,,-548.9333333333333,,96.57142857142857,393.0,,121.0
,,,,,35.0,,512.3333333333334,,124.36842105263158,346.0,,3213.0
,,,,,36.0,,53.0,,98.15384615384616,363.0,,2949.0
,,,,,37.0,,103.83333333333333,,11.193548387096774,376.0,,717.0
,,,,,36.0,,905.5,,-7.166666666666667,362.0,,2762.0
,,,,,35.0,,-1335.1333333333334,,171.25,362.0,,2931.0
,,,,,45.0,,-1203.0,,199.1818181818182,397.0,,5152.0
,,,,,48.0,,714.5,,10.304347826086957,501.0,,2962.0
,,,,,51.0,,-785.3333333333334,,70.73913043478261,816.0,,1597.0
,,,,,54.0,,-576.5,,111.07692307692308,767.0,,3304.0
,,,,,58.0,,-275.5,,44.36,916.0,,1214.0
,,,,,57.0,,1011.0,,-1.7428571428571429,803.0,,1499.0
,,,,,60.0,,4231.0,,-84.42,1120.0,,-451.0
,,,,,71.0,,13723.333333333334,,-68.17241379310344,1530.0,,-2891.0
,,,,,81.0,,12389.5,,-254.10416666666666,1500.0,,-11337.0
,,,,,82.0,,13246.5,,-294.3777777777778,1687.0,,-11777.0
,,,,,81.0,,14747.0,,-310.16279069767444,1771.0,,-12147.0
,,,,,88.0,,13122.5,,-270.36170212765956,1736.0,,-12347.0
,,,,,94.0,,12754.5,,-228.4468085106383,1772.0,,-11537.0
,,,,,72.0,,60000.0,,-298.25,1711.0,,-10537.0
1,535945733102,75,True,False,36.0,1227.0,764.5,1227.0,53.0,1348.0,3512.0,2570.0
,,,,,24.0,,408.6666666666667,,15.735294117647058,730.0,,1160.0
,,,,,24.0,,551.5,,52.63157894736842,578.0,,1160.0
,,,,,16.0,,581.0,,161.25,410.0,,1760.0
,,,,,13.0,,-1241.3333333333333,,136.8421052631579,481.0,,2390.0
,,,,,14.0,,-467.8333333333333,,95.55555555555556,435.0,,2480.0
,,,,,13.0,,-1219.6666666666667,,153.63636363636363,84.0,,4695.0
,,,,,17.0,,-1523.6666666666667,,176.05263157894737,329.0,,3900.0
,,,,,24.0,,-2387.9333333333334,,227.1764705882353,39.0,,5005.0
,,,,,35.0,,-1984.1666666666667,,216.38888888888889,348.0,,4260.0
,,,,,33.0,,-2519.733333333333,,333.0769230769231,347.0,,5520.0
,,,,,33.0,,-1826.5,,183.5,295.0,,5150.0
,,,,,32.0,,-2795.5,,239.0909090909091,300.0,,4950.0
,,,,,33.0,,-3811.8333333333335,,270.0,301.0,,4680.0
,,,,,33.0,,-1630.0,,203.68421052631578,290.0,,6510.0
,,,,,31.0,,-3541.3333333333335,,339.44444444444446,298.0,,5510.0
,,,,,32.0,,-231.0,,320.4166666666667,267.0,,7580.0
,,,,,33.0,,-2648.6666666666665,,175.0,296.0,,5640.0
,,,,,33.0,,-2367.3333333333335,,307.8125,292.0,,6105.0
,,,,,33.0,,-3856.0,,289.3333333333333,332.0,,5165.0
,,,,,37.0,,-3987.8333333333335,,302.0,305.0,,6785.0
,,,,,37.0,,-5673.833333333333,,909.8125,335.0,,7064.0
,,,,,36.0,,-12828.0,,986.7692307692307,326.0,,16740.0
,,,,,39.0,,-12302.333333333334,,618.5,339.0,,15110.0
,,,,,37.0,,-10002.333333333334,,802.8947368421053,344.0,,15700.0
,,,,,37.0,,-10066.533333333333,,594.7777777777778,394.0,,13079.0
,,,,,37.0,,-9910.5,,664.6875,448.0,,13471.0
,,,,,46.0,,-12077.0,,713.6666666666666,452.0,,14192.0
,,,,,46.0,,-10640.0,,764.2857142857143,626.0,,13681.0
,,,,,39.0,,-12509.666666666666,,598.4761904761905,653.0,,13696.0
,,,,,48.0,,-9517.166666666666,,860.0666666666667,609.0,,13738.0
,,,,,44.0,,-11314.0,,703.35,626.0,,13964.0
,,,,,38.0,,-10499.333333333334,,715.3333333333334,685.0,,14210.0
,,,,,40.0,,-8610.166666666666,,593.8888888888889,669.0,,13948.0
,,,,,43.0,,-3005.233333333333,,199.21052631578948,714.0,,13538.0
,,,,,40.0,,119.0,,81.52380952380952,618.0,,4585.0
,,,,,41.0,,-3386.5,,242.88235294117646,589.0,,5037.0
,,,,,,,,,,599.0,,60000.0
1,182369608557,47,True,False,21.0,860.0,2347.5,861.0,7.428571428571429,97.0,2336.0,2175.0
,,,,,34.0,,934.3333333333334,,16.612903225806452,93.0,,490.0
,,,,,27.0,,55.833333333333336,,47.82608695652174,560.0,,130.0
,,,,,22.0,,926.1666666666666,,26.5625,437.0,,890.0
,,,,,16.0,,-848.1666666666666,,129.04761904761904,354.0,,1605.0
,,,,,12.0,,408.6666666666667,,126.9047619047619,327.0,,2420.0
,,,,,33.0,,-687.8333333333334,,242.33333333333334,56.0,,4127.0
,,,,,32.0,,-4738.333333333333,,248.20833333333334,320.0,,5570.0
,,,,,34.0,,-16744.333333333332,,812.047619047619,243.0,,19368.0
,,,,,36.0,,-19274.333333333332,,998.4761904761905,272.0,,21608.0
,,,,,40.0,,-18994.833333333332,,1028.9473684210527,315.0,,21443.0
,,,,,42.0,,-18605.333333333332,,999.75,438.0,,22390.0
,,,,,42.0,,-18158.666666666668,,1003.0,445.0,,22435.0
,,,,,42.0,,-19191.0,,1090.8333333333333,495.0,,22935.0
,,,,,42.0,,-21953.833333333332,,1842.6923076923076,446.0,,23615.0
,,,,,46.0,,-22095.0,,1425.2941176470588,400.0,,24825.0
,,,,,40.0,,-20815.0,,1224.4117647058824,412.0,,25730.0
,,,,,45.0,,-20739.5,,1270.0,415.0,,22650.0
,,,,,46.0,,-22500.5,,1470.3333333333333,435.0,,24805.0
,,,,,49.0,,-23991.0,,1411.2941176470588,452.0,,25907.0
,,,,,52.0,,-23613.833333333332,,1575.1333333333334,460.0,,26757.0
,,,,,54.0,,-26031.666666666668,,1627.0,433.0,,28137.0
,,,,,54.0,,-28128.5,,2009.7857142857142,429.0,,30107.0
,,,,,,,,,,468.0,,60000.0
1,1039703060318,49,True,False,26.0,909.0,1780.8333333333333,909.0,79.375,97.0,1253.0,2320.0
,,,,,32.0,,397.5,,53.04347826086956,61.0,,1570.0
,,,,,12.0,,2237.5,,43.666666666666664,557.0,,1630.0
,,,,,42.0,,-403.0,,47.69230769230769,60.0,,2050.0
,,,,,36.0,,-975.7666666666667,,72.38095238095238,425.0,,1540.0
,,,,,35.0,,-1480.3333333333333,,120.38461538461539,349.0,,2705.0
,,,,,31.0,,-868.0,,100.0,339.0,,3150.0
,,,,,32.0,,-247.66666666666666,,190.7058823529412,309.0,,1560.0
,,,,,35.0,,-724.8333333333334,,163.63636363636363,372.0,,3408.0
,,,,,37.0,,-273.1666666666667,,142.25,371.0,,3050.0
,,,,,36.0,,-229.16666666666666,,74.8,399.0,,1530.0
,,,,,33.0,,-204.83333333333334,,133.95833333333334,355.0,,1730.0
,,,,,35.0,,-99.83333333333333,,74.83333333333333,372.0,,2245.0
,,,,,35.0,,-230.83333333333334,,105.21739130434783,352.0,,2590.0
,,,,,35.0,,754.1666666666666,,48.40909090909091,402.0,,1090.0
,,,,,37.0,,-3430.5,,208.04761904761904,333.0,,3009.0
,,,,,39.0,,-4704.833333333333,,331.27272727272725,366.0,,6833.0
,,,,,38.0,,-3951.1666666666665,,381.6875,390.0,,8757.0
,,,,,40.0,,5016.333333333333,,185.95652173913044,439.0,,5332.0
,,,,,42.0,,-4215.5,,312.76190476190476,399.0,,7053.0
,,,,,44.0,,-3735.0,,237.43333333333334,454.0,,6263.0
,,,,,55.0,,-5590.333333333333,,332.5882352941176,731.0,,6194.0
,,,,,61.0,,-7506.5,,767.9,710.0,,7754.0
,,,,,61.0,,-8384.0,,528.1764705882352,709.0,,8859.0
,,,,,,,,,,750.0,,60000.0
2,1258118187726,49,False,True,21.0,827.0,1794.6666666666667,889.0,80.33333333333333,99.0,1543.0,1970.0
,,,,,32.0,,1557.5,,136.08695652173913,80.0,,1235.0
,,,,,26.0,,1654.6666666666667,,-9.35483870967742,572.0,,1315.0
,,,,,21.0,,1567.6666666666667,,-8.148148148148149,416.0,,690.0
,,,,,20.0,,1270.4,,19.8,54.0,,1475.0
,,,,,33.0,,597.1666666666666,,22.75862068965517,359.0,,85.0
,,,,,31.0,,-50.333333333333336,,20.0,318.0,,720.0
,,,,,32.0,,-86.0,,119.33333333333333,259.0,,1270.0
,,,,,33.0,,18.166666666666668,,90.57692307692308,312.0,,2420.0
,,,,,31.0,,2520.3333333333335,,-9.257142857142858,341.0,,2445.0
,,,,,34.0,,1208.2333333333333,,-6.346153846153846,360.0,,-709.0
,,,,,32.0,,3446.5,,-2.3333333333333335,334.0,,347.0
,,,,,33.0,,1431.9333333333334,,-11.428571428571429,337.0,,572.0
,,,,,34.0,,-2256.733333333333,,171.0,321.0,,3047.0
,,,,,36.0,,-11733.233333333334,,699.0,356.0,,14046.0
,,,,,37.0,,-9362.5,,752.3684210526316,381.0,,13610.0
,,,,,37.0,,-9294.333333333334,,511.17391304347825,392.0,,13100.0
,,,,,38.0,,-10222.833333333334,,585.3809523809524,467.0,,13272.0
,,,,,42.0,,-9484.333333333334,,785.0833333333334,369.0,,13852.0
,,,,,49.0,,-10148.0,,512.35,551.0,,12919.0
,,,,,54.0,,-10049.5,,717.0588235294117,772.0,,12927.0
,,,,,57.0,,-7545.0,,523.3333333333334,882.0,,11835.0
,,,,,59.0,,-4770.0,,354.75,1177.0,,7995.0
,,,,,67.0,,-3165.0,,166.57894736842104,1467.0,,5210.0
,,,,,,,,,,3723.0,,-60000.0
2,151265782072,90,True,False,35.0,1520.0,670.3333333333334,1535.0,82.16666666666667,1679.0,4163.0,2320.0
,,,,,23.0,,24.166666666666668,,112.22222222222223,794.0,,1160.0
,,,,,20.0,,-647.3333333333334,,53.57142857142857,469.0,,1860.0
,,,,,18.0,,-689.5,,87.27272727272727,116.0,,3275.0
,,,,,12.0,,-566.5,,138.86363636363637,393.0,,3070.0
,,,,,21.0,,1290.0,,83.15789473684211,357.0,,4320.0
,,,,,19.0,,784.1666666666666,,118.42105263157895,438.0,,2130.0
,,,,,36.0,,-942.5,,71.08695652173913,67.0,,2815.0
,,,,,36.0,,-1164.1666666666667,,185.0,386.0,,2645.0
,,,,,32.0,,-8781.666666666666,,648.3333333333334,383.0,,11390.0
,,,,,33.0,,-8943.633333333333,,639.0,337.0,,11586.0
,,,,,31.0,,-7972.3,,542.6470588235294,296.0,,12020.0
,,,,,32.0,,-7623.833333333333,,461.25,340.0,,10560.0
,,,,,33.0,,-8263.0,,612.6190476190476,318.0,,11905.0
,,,,,32.0,,-7837.333333333333,,590.3571428571429,312.0,,11905.0
,,,,,32.0,,-7928.833333333333,,574.3333333333334,314.0,,11905.0
,,,,,32.0,,-7021.333333333333,,483.3333333333333,331.0,,10785.0
,,,,,32.0,,-7924.666666666667,,500.75,312.0,,12010.0
,,,,,33.0,,-8199.666666666666,,605.25,313.0,,12010.0
,,,,,33.0,,-6941.166666666667,,513.3333333333334,310.0,,12010.0
,,,,,32.0,,-7965.166666666667,,435.6666666666667,330.0,,10770.0
,,,,,32.0,,-6535.0,,365.0,315.0,,12160.0
,,,,,31.0,,-8379.0,,467.5,332.0,,10950.0
,,,,,31.0,,-8639.566666666668,,443.57142857142856,310.0,,12400.0
,,,,,32.0,,-9027.0,,571.1764705882352,316.0,,12440.0
,,,,,31.0,,-9172.5,,663.3333333333334,334.0,,12990.0
,,,,,32.0,,-8027.166666666667,,538.9473684210526,324.0,,12990.0
,,,,,32.0,,-7278.5,,586.1904761904761,335.0,,12990.0
,,,,,32.0,,-8904.666666666666,,521.6666666666666,332.0,,12990.0
,,,,,32.0,,-9137.5,,712.8571428571429,315.0,,12990.0
,,,,,32.0,,-9481.166666666666,,636.1333333333333,320.0,,13060.0
,,,,,35.0,,-13031.166666666666,,905.8,340.0,,14487.0
,,,,,34.0,,-11530.666666666666,,760.1111111111111,376.0,,15372.0
,,,,,35.0,,-12802.533333333333,,755.6470588235294,417.0,,13941.0
,,,,,34.0,,-13429.333333333334,,840.3125,345.0,,16506.0
,,,,,34.0,,-12282.0,,738.7,443.0,,18490.0
,,,,,33.0,,-14107.833333333334,,834.2352941176471,414.0,,17752.0
,,,,,40.0,,-6403.0,,880.0952380952381,378.0,,17732.0
,,,,,40.0,,-6450.166666666667,,431.125,509.0,,10262.0
,,,,,50.0,,-6935.0,,464.3157894736842,407.0,,9242.0
,,,,,50.0,,-4871.0,,343.7142857142857,569.0,,8308.0
,,,,,52.0,,-2710.0,,322.8,684.0,,5752.0
,,,,,53.0,,-1767.3333333333333,,166.0625,874.0,,2937.0
,,,,,56.0,,-1679.5,,153.04545454545453,698.0,,4187.0
,,,,,65.0,,60000.0,,288.64285714285717,742.0,,3361.0
1,1463062592869,66,False,True,29.0,1148.0,375.1666666666667,1294.0,50.76923076923077,1457.0,2679.0,2050.0
,,,,,29.0,,1203.8333333333333,,65.2,85.0,,580.0
,,,,,29.0,,-163.5,,38.57142857142857,590.0,,930.0
,,,,,29.0,,180.83333333333334,,50.0,504.0,,2385.0
,,,,,13.0,,-3047.6666666666665,,261.05263157894734,543.0,,5090.0
,,,,,42.0,,-3607.1666666666665,,236.875,130.0,,6765.0
,,,,,40.0,,-3425.5,,217.1875,381.0,,6620.0
,,,,,39.0,,-3867.3333333333335,,354.375,433.0,,5060.0
,,,,,35.0,,-3451.8333333333335,,260.7142857142857,458.0,,4300.0
,,,,,34.0,,-1742.1666666666667,,211.33333333333334,324.0,,5040.0
,,,,,34.0,,-3441.6666666666665,,270.4166666666667,339.0,,5130.0
,,,,,34.0,,-1472.6666666666667,,302.0,340.0,,5010.0
,,,,,36.0,,-2024.0,,133.75,359.0,,4220.0
,,,,,31.0,,8872.333333333334,,-215.3658536585366,346.0,,4545.0
,,,,,32.0,,7961.333333333333,,-144.875,334.0,,-5030.0
,,,,,34.0,,5667.0,,-66.66666666666667,322.0,,-3665.0
,,,,,34.0,,3079.3333333333335,,-10.0,319.0,,-1115.0
,,,,,34.0,,3255.0,,-28.0,360.0,,-655.0
,,,,,33.0,,6333.0,,-64.77272727272727,387.0,,-1575.0
,,,,,35.0,,5334.5,,-102.5,397.0,,-2275.0
,,,,,35.0,,3593.5,,-68.8157894736842,354.0,,-1875.0
,,,,,36.0,,1725.1666666666667,,-21.57894736842105,336.0,,-1425.0
,,,,,34.0,,1473.8333333333333,,54.36842105263158,342.0,,-67.0
,,,,,41.0,,1358.6666666666667,,31.217391304347824,380.0,,993.0
,,,,,38.0,,195.8,,29.703703703703702,413.0,,1178.0
,,,,,36.0,,-524.8333333333334,,53.666666666666664,388.0,,1358.0
,,,,,36.0,,1501.3,,50.68421052631579,394.0,,1498.0
,,,,,36.0,,1873.3333333333333,,-20.88235294117647,378.0,,1678.0
,,,,,45.0,,1562.5,,15.565217391304348,393.0,,973.0
,,,,,51.0,,-891.3333333333334,,83.86666666666666,401.0,,1183.0
,,,,,50.0,,-1579.8333333333333,,139.33333333333334,421.0,,1813.0
,,,,,54.0,,-4165.5,,233.5,430.0,,4443.0
,,,,,146.0,,-60000.0,,4285.714285714285,430.0,,6078.0
1,1133150749648,43,True,False,32.0,690.0,478.1666666666667,691.0,49.473684210526315,1387.0,2008.0,2030.0
,,,,,25.0,,572.3333333333334,,41.206896551724135,738.0,,1160.0
,,,,,16.0,,332.6666666666667,,64.23076923076923,60.0,,1285.0
,,,,,16.0,,222.66666666666666,,65.8,63.0,,2040.0
,,,,,38.0,,807.1666666666666,,13.225806451612904,517.0,,640.0
,,,,,32.0,,538.3333333333334,,62.142857142857146,357.0,,505.0
,,,,,32.0,,474.5,,74.25,309.0,,1465.0
,,,,,29.0,,598.3333333333334,,57.04545454545455,302.0,,1405.0
,,,,,29.0,,1783.1666666666667,,34.130434782608695,295.0,,1815.0
,,,,,31.0,,11610.833333333334,,-20.11627906976744,314.0,,-1340.0
,,,,,35.0,,10497.066666666668,,-207.2,318.0,,-8584.0
,,,,,33.0,,9750.0,,-213.02325581395348,351.0,,-9080.0
,,,,,35.0,,10373.333333333334,,-203.42105263157896,327.0,,-7310.0
,,,,,37.0,,9978.333333333334,,-158.2051282051282,352.0,,-5840.0
,,,,,39.0,,5666.333333333333,,-117.89473684210526,343.0,,-5680.0
,,,,,38.0,,6605.666666666667,,-92.44186046511628,339.0,,-3925.0
,,,,,40.0,,7583.0,,-171.13636363636363,462.0,,-4217.0
,,,,,36.0,,5761.2,,-132.5952380952381,446.0,,-2337.0
,,,,,40.0,,-7086.0,,452.6666666666667,432.0,,7936.0
,,,,,37.0,,-8233.0,,550.3157894736842,470.0,,11147.0
,,,,,41.0,,-9845.333333333334,,564.0952380952381,416.0,,14130.0
,,,,,,,,,,473.0,,60000.0
1,1268610759732,35,True,False,20.0,555.0,1761.6666666666667,556.0,54.285714285714285,100.0,1896.0,2320.0
,,,,,40.0,,780.0,,25.294117647058822,50.0,,1535.0
,,,,,30.0,,-3.6666666666666665,,15.37037037037037,506.0,,1420.0
,,,,,17.0,,1213.1666666666667,,60.758620689655174,67.0,,2702.0
,,,,,39.0,,1015.6333333333333,,26.733333333333334,373.0,,2173.0
,,,,,38.0,,-779.3333333333334,,181.5,369.0,,3101.0
,,,,,37.0,,-1311.6,,258.1578947368421,311.0,,5165.0
,,,,,38.0,,-2543.0666666666666,,212.21428571428572,301.0,,7308.0
,,,,,36.0,,-2807.4333333333334,,270.6363636363636,303.0,,7034.0
,,,,,34.0,,-4350.8,,379.0,290.0,,7100.0
,,,,,34.0,,-5638.0,,464.8333333333333,294.0,,10137.0
,,,,,34.0,,-16504.333333333332,,922.7777777777778,289.0,,19940.0
,,,,,33.0,,-15107.166666666666,,1086.0714285714287,334.0,,18664.0
,,,,,33.0,,-15028.0,,1037.2,383.0,,18570.0
,,,,,33.0,,-14137.833333333334,,717.8571428571429,428.0,,16250.0
,,,,,30.0,,-12006.0,,680.2727272727273,307.0,,15810.0
,,,,,30.0,,-12277.5,,681.7727272727273,298.0,,15306.0
,,,,,,,,,,322.0,,60000.0
1,1179282867502,56,False,True,28.0,907.0,208.33333333333334,1044.0,55.90909090909091,1465.0,1887.0,2050.0
,,,,,22.0,,1160.7333333333333,,4.821428571428571,63.0,,1535.0
,,,,,27.0,,481.0,,25.0,525.0,,985.0
,,,,,24.0,,592.5,,2.2222222222222223,395.0,,1625.0
,,,,,15.0,,1182.0,,16.818181818181817,327.0,,110.0
,,,,,13.0,,22.833333333333332,,62.407407407407405,358.0,,500.0
,,,,,20.0,,-3201.6666666666665,,121.05263157894737,330.0,,1220.0
,,,,,16.0,,130.5,,164.72222222222223,88.0,,3600.0
,,,,,32.0,,-607.5,,84.77272727272727,376.0,,1675.0
,,,,,32.0,,779.0,,110.71428571428571,344.0,,2060.0
,,,,,35.0,,-2355.3333333333335,,203.86363636363637,339.0,,5480.0
,,,,,34.0,,-5252.833333333333,,393.8,314.0,,7096.0
,,,,,38.0,,-6076.0,,465.6666666666667,341.0,,8439.0
,,,,,38.0,,-7623.833333333333,,477.4375,337.0,,10724.0
,,,,,39.0,,-8679.333333333334,,579.9333333333333,416.0,,10074.0
,,,,,38.0,,-8695.333333333334,,580.8235294117648,359.0,,9624.0
,,,,,37.0,,-8508.333333333334,,788.8,348.0,,10832.0
,,,,,34.0,,-8489.733333333334,,467.8888888888889,351.0,,10792.0
,,,,,38.0,,-12114.666666666666,,678.8260869565217,324.0,,14058.0
,,,,,43.0,,-13371.833333333334,,705.5263157894736,334.0,,15550.0
,,,,,41.0,,-10777.333333333334,,866.3157894736842,382.0,,15905.0
,,,,,38.0,,-10865.833333333334,,652.7058823529412,408.0,,15507.0
,,,,,36.0,,-9416.333333333334,,580.3809523809524,373.0,,13979.0
,,,,,45.0,,-12789.5,,906.3333333333334,373.0,,13925.0
,,,,,47.0,,-13133.533333333333,,988.1333333333333,376.0,,14955.0
,,,,,46.0,,-14901.5,,1146.0714285714287,347.0,,17695.0
,,,,,50.0,,-20003.666666666668,,1094.5,324.0,,20201.0
,,,,,140.0,,-60000.0,,4000.0,382.0,,22081.0
2,413870624596,56,True,False,20.0,1053.0,2280.5,1137.0,69.0,98.0,2110.0,2260.0
,,,,,24.0,,2147.8333333333335,,105.71428571428571,55.0,,2785.0
,,,,,49.0,,-669.1666666666666,,101.66666666666667,41.0,,2870.0
,,,,,39.0,,1058.1666666666667,,88.2,427.0,,2230.0
,,,,,35.0,,3751.6666666666665,,46.666666666666664,387.0,,2285.0
,,,,,33.0,,682.5,,75.78260869565217,382.0,,1260.0
,,,,,32.0,,4431.833333333333,,25.484848484848484,361.0,,1652.0
,,,,,36.0,,5344.666666666667,,-112.93478260869566,384.0,,-3370.0
,,,,,33.0,,3363.5,,-66.47058823529412,364.0,,-2890.0
,,,,,33.0,,2559.1666666666665,,-35.13157894736842,322.0,,-1360.0
,,,,,33.0,,3630.5,,-48.265306122448976,351.0,,-2270.0
,,,,,31.0,,4360.666666666667,,-54.11764705882353,319.0,,-1290.0
,,,,,32.0,,-3169.8333333333335,,222.22222222222223,343.0,,8520.0
,,,,,35.0,,-2344.1666666666665,,183.5,406.0,,3755.0
,,,,,34.0,,778.0,,91.25,379.0,,4050.0
,,,,,32.0,,3904.1666666666665,,84.56521739130434,403.0,,1070.0
,,,,,31.0,,3292.8333333333335,,-19.5,419.0,,-815.0
,,,,,37.0,,6401.0,,-43.59375,411.0,,-1125.0
,,,,,41.0,,2392.0,,-51.02272727272727,511.0,,-2995.0
,,,,,42.0,,4589.166666666667,,-69.07407407407408,500.0,,-1295.0
,,,,,45.0,,4848.5,,-73.48571428571428,725.0,,-982.0
,,,,,45.0,,2320.3333333333335,,-25.103448275862068,798.0,,-1107.0
,,,,,45.0,,3135.0,,-15.902439024390244,725.0,,-114.0
,,,,,48.0,,4930.0,,-23.714285714285715,777.0,,-194.0
,,,,,41.0,,133.16666666666666,,51.27272727272727,859.0,,-482.0
,,,,,59.0,,-6580.3,,379.5263157894737,693.0,,4854.0
,,,,,65.0,,-2145.8333333333335,,130.9047619047619,961.0,,11214.0
,,,,,108.0,,60000.0,,153.52380952380952,1074.0,,3224.0
1,1172386160247,49,True,False,22.0,603.0,724.3333333333334,604.0,45.21739130434783,1179.0,1984.0,2050.0
,,,,,21.0,,121.66666666666667,,46.666666666666664,670.0,,1200.0
,,,,,20.0,,-682.8333333333334,,74.41176470588235,447.0,,1180.0
