rhca_hostChampionFitnessWin,rhca_parasiteChampionFitnessWin,oe_championFitnessWin,rhca_hostChampionFitnessLose,rhca_parasiteChampionFitnessLose,oe_championFitnessLose,rhca_hostChampionFitnessTie,rhca_parasiteChampionFitnessTie,oe_championFitnessTie
2554.340895424836,113.63831659931238,7968.629423076923,-4863.820820512821,400.2430827295603,1110.6166666666677,-11762.833333333332,635.8486842105262,15155.0
2770.109098039214,102.46181693524534,8099.831153846153,-5014.611192307692,417.9840801801545,908.3235294117648,-11527.5,648.9473684210526,15155.0
2967.6504117647055,94.50927660284134,8203.547499999999,-5116.651987179486,428.5575635384978,705.2137254901957,-11456.666666666668,639.6052631578948,15155.0
3124.1012810457523,85.36667773900278,8250.513076923076,-5183.782974358974,438.22928872797456,465.8721568627453,-11385.833333333334,630.2631578947369,15155.0
3304.101830065362,81.55290818711701,8245.137499999999,-5238.373461538462,441.12896758237014,254.83333333333263,-11527.75,678.9551083591332,14700.0
3585.486183006538,73.90554438766348,8257.568076923075,-5251.191423076923,442.5626304688009,33.21372549019547,-11669.666666666666,727.6470588235294,14245.0
3924.6602941176475,63.07891143335273,8279.062692307689,-5271.615839743589,438.63468717554343,-165.70607843137296,-11583.416666666666,668.4485294117646,14245.0
4274.4242875817,53.97660676132052,8381.974615384615,-5190.1101025641,430.52470162361226,-347.7607843137261,-11497.166666666666,609.25,14245.0
4513.531411764705,43.81685655026536,8469.68019230769,-5165.258435897436,426.32498282580093,-599.1631372548998,-11588.083333333332,633.9671052631579,14245.0
4671.0857516339875,37.60578497345174,8522.111538461539,-5216.607628205127,434.2273774829551,-946.0843137254886,-11679.0,658.6842105263158,14245.0
4885.3280326797385,31.636349872307527,8610.41673076923,-5364.266897435898,440.7459588437684,-1250.3701960784301,-10878.333333333332,635.2171052631579,14395.0
5049.831346405227,28.406935026480262,8757.562307692306,-5518.9378461538445,445.95880741702,-1616.8658823529397,-10077.666666666666,611.75,14545.0
5274.968156862744,26.720110299388757,8976.354615384616,-5711.570647435897,449.44911614044963,-2002.0119607843137,-10191.166666666666,644.625,14545.0
5459.58602614379,32.84982802261978,9224.05153846154,-5813.648320512821,449.17664031685575,-2317.991764705882,-10304.666666666666,677.5,14545.0
5609.634640522875,37.15270461473281,9472.39423076923,-5956.525961538461,448.3517629888813,-2571.200980392157,-10933.416666666666,863.9166666666666,14395.0
5787.4004183006555,36.42764351281798,9730.334615384612,-6218.615538461538,462.2297212902367,-2741.4400000000005,-11562.166666666666,1050.3333333333333,14245.0
5900.703470588237,38.267199138641196,9952.925000000001,-6604.940044871795,483.08690069095314,-2877.363725490195,-10600.5,791.3508771929824,14395.0
6064.7312156862745,26.57843418107285,10197.37423076923,-7006.819512820513,501.64270617121355,-2966.437647058825,-9638.833333333334,532.3684210526316,14545.0
6262.45763398693,13.017328827613456,10487.845769230771,-7305.367467948721,507.3662759115735,-3040.424901960785,-10752.916666666668,704.3984962406015,14545.0
6468.147450980394,-2.8706034483542386,10779.919230769234,-7556.242435897435,514.5906943041817,-3186.9098039215696,-11867.0,876.4285714285714,14545.0
6624.1536470588235,-15.838674736727627,11168.997115384615,-7798.6585,529.5960663677054,-3468.2421568627483,-12334.333333333332,991.7559523809523,14390.0
6773.883960784314,-30.657154895769576,11529.810769230768,-7987.167743589744,548.9337949824219,-3827.3517647058807,-12801.666666666666,1107.0833333333333,14235.0
6940.741477124184,-33.662539288514424,11816.294807692308,-8272.590102564103,578.5491883888225,-4100.64431372549,-12995.916666666666,968.4166666666666,14745.0
7195.052418300653,-35.10084335970092,12073.715384615383,-8669.922974358971,610.5600178526845,-4240.435294117646,-13190.166666666666,829.75,15255.0
7561.663888888883,-41.83761301681041,12423.149038461535,-9019.75548076923,637.0500586602108,-4361.805882352941,-12990.916666666666,749.0795454545455,16055.0
8025.73645751634,-51.08250462803406,12962.50153846154,-9353.126000000002,652.9871458610058,-4525.080392156863,-12791.666666666666,668.4090909090909,16855.0
8481.071183006534,-64.83950486345782,13463.879615384616,-9572.594929487175,666.0957802974959,-4742.020196078433,-12311.5,851.5378787878788,16835.0
8989.6608627451,-84.59473835727799,13943.897692307692,-9902.10787179487,685.2939223640399,-5107.388235294117,-11831.333333333334,1034.6666666666667,16815.0
9667.445692810457,-104.41813484729009,14697.079423076922,-10266.683506410258,701.2101211386042,-5563.677254901961,-13397.166666666668,887.2083333333334,17390.0
10764.902091503276,-119.89896507128647,15516.565384615391,-10529.075320512822,719.931642769563,-6001.078431372549,-14963.0,739.75,17965.0
12563.579091503258,-133.37210888432696,16868.886538461535,-10727.965705128203,740.2698418810526,-6562.887647058823,-15511.166666666668,848.625,18545.0
16176.295267973883,-148.50046798509743,18821.44230769232,-10973.172461538463,766.8070053800839,-7334.068235294119,-16059.333333333334,957.5,19125.0
22517.079470588273,-173.27189864177612,22219.94557692309,-11318.39255769231,800.6121078091223,-8613.91235294118,-15012.0,949.9264705882354,19125.0
32859.279202614314,-220.64978923044924,28827.441538461506,-12643.594628205126,895.7318741705712,-11865.799607843115,-13964.666666666666,942.3529411764706,19125.0
44380.94107843129,-271.51348162692585,38465.49423076919,-14303.535865384609,1002.8479626077216,-16245.380392156838,-14950.166666666666,928.8153594771243,19250.0
54795.665464052254,-311.70747016870234,48431.68230769228,-15960.239564102554,1101.8190914338084,-20652.62431372548,-15935.666666666666,915.2777777777778,19375.0
59544.932111111106,-329.8103691124897,55660.07519230769,-16931.507326923074,1148.5971756725028,-23279.327450980392,-7967.833333333333,457.6388888888889,19375.0
60000.0,-330.072914243907,57085.942307692305,-16938.361538461537,1145.5104490779554,-23479.745098039217,0.0,0.0,19375.0
60000.0,-330.072914243907,57085.942307692305,-16938.361538461537,1145.5104490779554,-23479.745098039217,0.0,0.0,19375.0

