rhca_hostChampionFitnessWin,rhca_parasiteChampionFitnessWin,oe_championFitnessWin,rhca_hostChampionFitnessLose,rhca_parasiteChampionFitnessLose,oe_championFitnessLose,rhca_hostChampionFitnessTie,rhca_parasiteChampionFitnessTie,oe_championFitnessTie
443.0590000000002,133.8957289473685,2825.7109803921576,-1264.42645751634,179.0064459480825,1366.1000000000004,NaN,NaN,NaN
499.048,149.59664561403508,2936.2213725490187,-1353.993934640523,183.9940827266067,1462.74,NaN,NaN,NaN
336.20899999999995,123.97836228070175,3043.267156862745,-1474.048513071895,191.2912164371018,1219.4199999999996,NaN,NaN,NaN
173.36999999999972,98.36007894736838,3157.9235294117652,-1620.8007189542484,203.00667273487738,976.0999999999996,NaN,NaN,NaN
10.531000000000105,72.7417956140351,3321.2835294117663,-1808.7319509803922,216.84176835686554,732.78,NaN,NaN,NaN
-129.87999999999994,74.77621052631578,3513.6682352941193,-2046.6364640522877,234.22842375286754,875.6799999999998,NaN,NaN,NaN
-250.99500000000012,90.38666228070177,3688.0791176470602,-2247.988222222222,250.39172787247458,1259.3700000000003,NaN,NaN,NaN
-372.1099999999998,105.9971140350877,3910.4419607843133,-2414.3184444444446,266.9300150483974,1643.0599999999995,NaN,NaN,NaN
-493.225,121.60756578947368,4187.806372549019,-2609.976388888889,281.6075425608354,2026.75,NaN,NaN,NaN
-314.9919999999999,131.67201258581238,4450.758039215688,-2771.137673202615,295.0091992434422,2335.5400000000004,NaN,NaN,NaN
86.57016666666826,142.00230938215105,4719.719705882354,-2970.3202810457515,306.5797254305966,2584.5950000000003,NaN,NaN,NaN
591.2073333333344,152.45530617848974,4932.22431372549,-3172.549725490196,319.60305911764834,2806.080000000001,NaN,NaN,NaN
1015.5244999999995,161.14813606138108,5080.3470588235305,-3342.481934640523,332.246227888527,2830.465000000001,NaN,NaN,NaN
1332.7483333333334,167.4940767263427,5210.441176470588,-3486.628496732025,343.9999079221925,2592.0499999999993,NaN,NaN,NaN
1649.9721666666662,173.84001739130434,5377.20137254902,-3603.2234673202634,351.7524543475172,2353.635,NaN,NaN,NaN
1892.4346666666668,166.31216982097186,5543.111764705883,-3730.064535947712,358.9365140062093,1994.299999999999,NaN,NaN,NaN
1968.7403333333336,132.2644235294117,5690.749411764704,-3875.8208496732027,363.8495722143386,1669.4599999999994,NaN,NaN,NaN
2034.4860000000003,96.97610392156847,5887.643725490195,-4043.338666666667,368.23926798255394,1378.0799999999986,NaN,NaN,NaN
2100.2316666666666,61.6877843137256,6142.107352941176,-4230.978006535946,372.72006285654953,1086.700000000001,NaN,NaN,NaN
2153.037333333333,36.72319019607846,6418.783529411766,-4477.6192549019615,382.2243533532726,856.0000000000002,NaN,NaN,NaN
2152.3395,47.033700980392155,6704.753235294117,-4759.730624183006,396.5650518490044,810.3749999999995,NaN,NaN,NaN
2038.8229999999999,107.82843137254902,6948.22,-5029.311673202616,415.02497588531367,942.7500000000005,NaN,NaN,NaN
1925.3065,168.6231617647059,7176.066470588236,-5343.955826797385,434.33152437053,1075.125,NaN,NaN,NaN
1823.9566666666665,202.67205882352945,7421.972549019609,-5622.6243137254905,452.2108385588476,920.1999999999989,NaN,NaN,NaN
1727.4735000000005,226.0226225490195,7705.5585294117645,-5866.827176470586,465.7975604422344,650.3550000000013,NaN,NaN,NaN
1630.9903333333336,249.3731862745097,7989.480588235293,-6177.100307189542,482.89862331611664,380.5100000000002,NaN,NaN,NaN
1581.723666666667,240.35691025641023,8298.17480392157,-6509.736343137253,504.49085893585044,113.59999999999957,NaN,NaN,NaN
1548.9726666666666,239.08028205128204,8620.932156862746,-6928.184287581697,529.3855959953593,182.8000000000004,NaN,NaN,NaN
1516.2216666666668,237.80365384615385,8953.877450980393,-7303.160114379085,555.9821333828397,251.99999999999955,NaN,NaN,NaN
1483.4706666666664,236.52702564102566,9284.33137254902,-7585.376117647062,580.5035455841029,321.2000000000003,NaN,NaN,NaN
1239.130333333333,247.06898205128206,9591.982745098037,-7805.978905228759,599.8327862896052,473.60000000000025,NaN,NaN,NaN
381.12200000000337,273.31387692307686,9871.609411764704,-8057.85823529412,611.7951930754571,849.1399999999987,NaN,NaN,NaN
-742.2890000000001,303.5481884615384,10154.607941176475,-8300.400676470585,619.2489975908018,1318.4449999999993,NaN,NaN,NaN
-1865.6999999999998,333.7825,10431.436274509804,-8517.316176470586,616.0013826019292,1787.75,NaN,NaN,NaN
-2289.8016666666636,337.32075,10773.243627450976,-8763.049977124183,633.8883745955409,2281.415000000001,NaN,NaN,NaN
-2713.9033333333355,340.85900000000004,11114.94392156863,-9038.630039215688,662.4648834464073,2775.0800000000013,NaN,NaN,NaN
-2827.871166666667,337.1073333333333,11488.889607843133,-9381.521839869283,705.1506165871348,3469.540000000001,NaN,NaN,NaN
-2644.2929999999997,327.6098666666666,11838.541960784309,-9717.895705882356,745.1960251944704,4357.020000000006,NaN,NaN,NaN
-2772.8641666666676,327.11400000000003,12143.648039215686,-10021.092222222223,760.1366045146996,5042.900000000004,NaN,NaN,NaN
-2901.4353333333343,326.6181333333334,12394.757647058828,-10306.216980392159,769.3406723332845,5728.7800000000025,NaN,NaN,NaN
-3030.0065000000004,326.12226666666675,12650.825294117647,-10547.689277777778,786.2449117321545,6414.6599999999935,NaN,NaN,NaN
-2958.8250000000007,318.62546666666674,12896.102941176463,-10773.997797385617,810.289044726007,7100.460000000001,NaN,NaN,NaN
-2603.245833333335,295.3007333333334,13104.119215686278,-10987.907581699346,831.9470024018171,6545.580000000004,NaN,NaN,NaN
-2247.666666666666,271.976,13317.690196078429,-11271.169019607843,850.2302451868302,5990.699999999999,NaN,NaN,NaN
-1925.967499999999,245.95966666666672,13642.068529411763,-11574.036732026143,866.7420930299988,5390.700000000001,NaN,NaN,NaN
-1688.9683333333342,213.21433333333346,14035.54745098039,-11863.998228758177,882.7382857837639,4677.900000000002,NaN,NaN,NaN
-1451.9691666666654,180.46899999999988,14560.476568627448,-12126.282094771239,902.9759706389493,3965.0999999999976,NaN,NaN,NaN
-722.9700000000003,170.12299999999996,15072.013725490193,-12462.90347712418,924.7636306006076,3682.22,NaN,NaN,NaN
169.22916666666515,178.1792559523809,15475.539215686273,-12835.134705882356,953.9316080502036,3522.7500000000005,NaN,NaN,NaN
1089.8083333333384,191.91646428571428,15848.739803921568,-13205.770856209152,975.4000405541292,3380.399999999999,NaN,NaN,NaN
2010.3875000000025,205.65367261904768,16164.051960784314,-13538.552016339872,990.1078793475366,3238.05,NaN,NaN,NaN
2952.2133333333436,217.97966541353387,16433.615686274516,-13825.548732026147,1006.3958310140514,3107.4799999999996,NaN,NaN,NaN
3577.0183333333325,203.07911497493743,16753.904411764703,-14172.44195751634,1018.3936482197032,2511.285000000004,NaN,NaN,NaN
3878.5499999999993,174.5354736272501,17091.299019607843,-14520.124183006537,1044.9796048345786,1525.0500000000052,NaN,NaN,NaN
4180.081666666664,145.99183227956283,17426.026568627447,-14879.118022875817,1065.506683546504,538.8150000000087,NaN,NaN,NaN
4393.487999999999,108.7153588516747,17805.550588235288,-15268.722614379087,1089.6821504624186,-601.0199999999986,NaN,NaN,NaN
4540.800333333333,64.88926136363656,18226.633627450985,-15638.284176470586,1112.2540605593924,-1856.0549999999935,NaN,NaN,NaN
4661.277666666668,30.78033284793011,18634.02529411765,-15977.528241830061,1140.8776215796438,-2791.949999999999,NaN,NaN,NaN
4723.6125,17.7252704389432,19062.485294117647,-16352.10155228759,1168.6988591304653,-3036.375,NaN,NaN,NaN
5354.622666666668,-10.400763629962853,19460.17411764706,-16810.906196078435,1209.206999033501,-3455.2400000000016,NaN,NaN,NaN
5985.632833333339,-38.52679769886885,19804.60656862745,-17273.743823529403,1248.3832174071815,-3874.105000000003,NaN,NaN,NaN
6616.643,-66.65283176777456,20165.805686274514,-17704.767052287578,1283.0480305149756,-4292.970000000001,NaN,NaN,NaN
6983.410833333332,-77.29395086797254,20544.17039215687,-18166.485160130716,1319.8038065902488,-4547.040000000001,NaN,NaN,NaN
6787.216666666666,-59.5245023092848,20882.901960784315,-18677.491568627447,1358.1238771076694,-4579.8,NaN,NaN,NaN
6591.0225,-41.75505375059723,21270.287647058827,-19100.232771241834,1389.6837911269643,-4612.56,NaN,NaN,NaN
6394.828333333337,-23.985605191909713,21685.106862745102,-19538.548490196074,1418.8604700374985,-4645.32,NaN,NaN,NaN
7534.954166666658,-38.24493741765468,22044.534607843132,-19968.83112418301,1460.0246894427783,-4722.48,NaN,NaN,NaN
8897.799999999997,-57.8423997741389,22409.07411764706,-20387.447424836602,1513.8861238375475,-4807.039999999999,NaN,NaN,NaN
10412.345833333336,-83.85720755693583,22846.29362745098,-20913.310392156865,1574.0987300481042,-4726.675000000001,NaN,NaN,NaN
11794.166333333327,-119.15607864357835,23460.635098039224,-21372.245496732023,1608.558276131124,-5178.289999999988,NaN,NaN,NaN
12743.040166666666,-173.38687770562763,24138.482352941177,-21803.005777777777,1625.2384659054255,-7069.804999999995,NaN,NaN,NaN
13691.914,-227.61767676767684,24925.513725490197,-22330.669359477124,1646.3192519111362,-8961.320000000005,NaN,NaN,NaN
14640.787833333337,-281.8484758297261,25753.940882352934,-23054.91518627451,1727.8513436260273,-10852.835000000012,NaN,NaN,NaN
17044.563333333364,-127.0476621477912,26864.284313725504,-23894.97751633988,1842.1154059673345,-11754.3,NaN,NaN,NaN
21092.25366666665,200.95412825624518,28602.916960784318,-24911.826333333338,1972.0158110756922,-12309.02,NaN,NaN,NaN
25139.94400000001,528.9559186602878,30997.724705882367,-26299.60096732028,2102.209559510355,-12863.740000000002,NaN,NaN,NaN
30145.1550000001,834.2831941591799,35022.8360784314,-28299.43212091505,2224.808308504041,-13344.560000000001,NaN,NaN,NaN
40895.48999999999,1003.5633802271745,40299.59882352937,-30829.098718954247,2378.7407738076136,-13381.98,NaN,NaN,NaN
50556.39999999995,1084.5763115104849,46238.72794117645,-33628.996258169915,2552.01479702761,-13398.5,NaN,NaN,NaN
57166.91999999998,918.440929396663,51239.944705882335,-36059.64538562092,2696.761539177371,-13356.5,NaN,NaN,NaN
60000.0,847.240051347882,53271.93107843137,-37009.12475490196,2768.508564787196,-13338.5,NaN,NaN,NaN
60000.0,847.240051347882,53412.48039215686,-37096.663725490194,2773.967094310254,-13338.5,NaN,NaN,NaN
60000.0,847.240051347882,53412.48039215686,-37096.663725490194,2773.967094310254,-13338.5,NaN,NaN,NaN

