rhca_hostChampionFitnessWin,rhca_parasiteChampionFitnessWin,oe_championFitnessWin,rhca_hostChampionFitnessLose,rhca_parasiteChampionFitnessLose,oe_championFitnessLose,rhca_hostChampionFitnessTie,rhca_parasiteChampionFitnessTie,oe_championFitnessTie
-392.0782037037036,128.6783609882802,3200.479999999999,-1048.5928585858585,136.96090744579595,2757.9749999999985,-4682.583333333333,530.7291666666666,8227.5
-618.7898518518515,135.6520900697418,3334.2296969696977,-1192.5408636363636,145.7745325229941,2940.657222222222,-5376.458333333333,479.93402777777777,8375.0
-884.143518518519,142.51854748485056,3459.618181818182,-1329.2719191919196,154.85267683176815,3077.316666666667,-6070.333333333333,429.1388888888889,8522.5
-1001.2847314814816,146.08449329051297,3577.7719696969702,-1444.4683434343426,162.66834992103625,3121.8408333333336,-5581.375,385.93640350877195,8096.25
-907.3009444444447,143.52308365070004,3696.519393939395,-1552.075323232323,169.51494222371096,3141.8350000000005,-5092.416666666666,342.733918128655,7670.0
-862.4548148148154,141.67973966896253,3868.0184848484855,-1676.3203737373744,174.26782280605607,3228.673333333334,-5232.166666666666,341.87291144527984,7632.5
-910.2178148148142,144.0114120095882,4102.039393939394,-1850.9140202020199,182.01307708160803,3339.6699999999996,-5371.916666666666,341.01190476190476,7595.0
-1109.0215277777777,155.9473146261705,4312.367424242424,-2020.3507575757576,188.28140609439,3467.5625,-4973.0,326.560119047619,8269.0
-1150.1340185185188,168.2816587159444,4512.386666666666,-2061.6692626262625,196.5440612141135,3617.099444444446,-4574.083333333333,312.1083333333333,8943.0
-1117.320435185185,178.85560780251853,4569.832272727274,-2112.2521666666667,207.51578038366344,3673.8016666666663,-4528.033333333333,319.75885665076845,8477.5
-933.6565555555551,179.2775311336287,4600.546666666669,-2152.0361414141416,212.47947353824205,3689.272222222223,-4481.9833333333345,327.4093799682035,8012.000000000003
-694.6079907407415,175.32067500031812,4639.4513636363645,-2258.344924242424,216.6667428810414,3715.9177777777772,-4776.733333333333,332.66006755847246,8630.999999999996
-450.49055555555645,173.29636908195317,4769.666666666667,-2338.526262626263,220.9425367931173,3773.972222222222,-5071.483333333333,337.91075514874143,9250.0
-87.42117592592564,173.8066946463059,4972.215151515152,-2391.667080808081,229.15447086543912,3814.048333333333,-4369.116666666667,347.9956031382805,8603.0
169.81881481481474,176.22632996799612,5195.8339393939395,-2507.879979797979,240.64044602509617,3611.083333333334,-3666.75,358.0804511278196,7956.0
412.9868333333335,172.216758476525,5373.785757575756,-2740.9284343434356,255.02175464882495,3322.5483333333336,-4689.016666666667,351.8296992481203,7537.25
573.5477592592599,163.0141822729143,5592.533636363638,-2952.553595959596,261.7647748825055,2940.80111111111,-5711.283333333333,345.57894736842104,7118.5
616.3708333333334,154.62997092260628,5865.942424242425,-3174.706464646464,266.18694333820616,2706.831944444445,-4757.141666666666,325.713716108453,7308.0
566.1500740740743,151.86146647866317,6145.956969696968,-3449.3232121212113,276.7350194013445,2493.2522222222224,-3802.9999999999995,305.8484848484849,7497.5
462.97416666666663,150.90864261248853,6462.545151515153,-3631.8836060606063,288.1723714699448,2435.451944444445,-3435.458333333333,294.2646498945311,7311.25
273.1107777777775,155.25036179572118,6799.349393939393,-3858.747595959596,305.9162931164694,2524.4861111111104,-3067.9166666666665,282.68081494057725,7125.0
-10.47377777777874,161.04593180679467,7163.611212121213,-4189.201338383839,327.2827206883688,2678.1994444444445,-3096.875,283.3526579240091,6857.5
-103.34944444444437,164.8855492544732,7464.051515151514,-4562.649393939396,353.37912378632376,2813.9277777777793,-3125.8333333333335,284.02450090744105,6590.0
-155.5720925925924,167.8234885698522,7618.04818181818,-4891.306686868688,377.31345727838664,3016.8224999999993,-3530.208333333333,349.59372818651406,6891.25
-197.7221666666667,169.4414675553773,7761.10878787879,-4989.315070707072,387.2964744952078,3100.549444444445,-3934.583333333333,415.16295546558706,7192.5
-241.74531481481472,171.77863979857491,7896.837272727273,-5022.772308080808,396.4240304625251,3064.9697222222217,-1646.6249999999995,363.7313174763833,7065.0
-285.80399999999986,176.62137676295163,8009.010303030302,-5079.080181818181,406.9370296180322,3062.6855555555558,641.3333333333339,312.2996794871795,6937.5
-391.849583333333,186.84218414444467,8072.816666666667,-5120.237499999999,408.98410710257787,3039.1236111111098,934.4583333333339,258.0765536915803,4422.5
-435.90333333333365,191.42495902103113,8116.061515151516,-5237.938242424243,413.45514772395757,3052.2205555555547,1227.583333333333,203.85342789598107,1907.5
-469.2014074074071,192.95377935578657,8197.443787878787,-5325.792414141417,413.6658062241117,3190.371388888889,2537.258333333333,136.68239576617236,1420.0
-508.65792592592555,195.21178146832708,8373.41090909091,-5435.805171717171,415.269969768361,3393.393333333333,3846.9333333333334,69.51136363636363,932.5
-475.52337037037097,201.073947882734,8616.238636363634,-5585.206898989898,419.5123060589227,3577.528055555555,3523.925,82.52353896103895,592.5
-366.22037037037035,208.94856575144317,8869.537878787878,-5739.124747474748,425.07272267151836,3797.7361111111113,3200.916666666667,95.53571428571428,252.5
-363.91938888888745,213.81537741444492,9135.210757575756,-5842.54423232323,431.0872511766102,3890.5825,3245.091666666667,85.54224738675958,262.5
-416.50762962962926,218.4423875765709,9353.630303030306,-5910.528343434344,435.81049976882974,3878.0444444444456,3289.266666666667,75.54878048780489,272.5
-383.6644166666664,216.22106142707835,9503.893333333335,-6028.916585858586,444.00211855607165,3792.1702777777773,3663.133333333333,75.63913188523986,367.5
-279.05074074073997,211.937705512641,9583.027575757575,-6100.638545454545,454.36272488097876,3758.7944444444456,4037.0,75.72948328267478,462.5
-216.25189814814755,210.84226017851063,9661.39090909091,-6209.683282828282,461.1278652265521,3901.4597222222237,3837.291666666665,74.01751941911516,575.0000000000009
-91.20818518518526,209.50851397267027,9909.83757575758,-6287.42505050505,469.49510227197084,4023.6266666666666,3637.5833333333267,72.3055555555558,687.5000000000027
-12.614398148148666,207.82896384087482,10097.676363636363,-6363.936353535354,477.7514875439083,3841.306944444446,2708.2916666666733,106.74488304093543,912.4999999999991
104.10542592592518,209.86427407785348,10243.428181818179,-6518.311949494949,492.64728287453994,3519.407222222225,1779.0000000000073,141.18421052631555,1137.4999999999973
305.2331759259245,202.78575707326462,10338.09712121212,-6690.271934343431,506.7074183821581,3187.1933333333336,1727.416666666667,183.0600539811066,1780.0
582.75037037037,193.55623509398924,10502.993939393938,-6893.407373737375,514.3645596629672,2830.088888888889,1675.833333333333,224.9358974358974,2422.5
704.2999444444445,187.33813845469652,10706.392878787883,-7145.799060606059,519.7088335928532,2587.2922222222223,678.3583333333336,199.22615665228525,2645.0
702.916481481482,179.77749025961307,10917.562727272725,-7364.076060606062,524.9399070529109,2469.0861111111108,-319.1166666666668,173.51641586867305,2867.5
760.3973240740737,174.16749463038929,11109.391515151516,-7587.32948989899,529.690762106067,2471.6480555555568,114.85833333333358,230.74630317243174,3267.5
871.0953333333324,170.18402104841712,11279.800000000001,-7744.415494949493,532.1412752343675,2488.1688888888903,548.8333333333339,287.9761904761905,3667.5
1101.6969907407413,163.73644352024783,11468.043939393938,-7963.882904040407,543.4237186468099,2360.341666666665,154.95833333333394,225.95963995354242,3447.5
1254.8882037037042,157.3657804569982,11735.87333333333,-8228.087030303033,560.5764354996975,2131.2583333333328,-238.91666666666652,163.9430894308943,3227.5
1357.8775925925931,149.4497360498649,12000.808939393939,-8489.759202020203,578.8570007810664,1884.7088888888875,10.66666666666697,182.21460027100272,3548.75
1474.9912592592598,141.11408987039397,12171.17333333333,-8662.020343434342,596.1847182546853,1605.435555555554,260.25,200.4861111111111,3870.0
1515.1622592592585,133.9162829303687,12261.685909090907,-8715.298560606061,604.7575488287785,1360.714722222224,-1152.4916666666668,248.92726608187132,3891.25
1636.2575925925912,128.3098698095773,12291.268181818183,-8716.897323232322,615.2798206203365,1231.002777777778,-2565.233333333333,297.36842105263156,3912.5
1858.8717222222217,122.65700016444599,12403.632727272729,-8720.700030303029,623.1349967705175,1088.6516666666664,-1651.4916666666668,247.6301169590643,4193.75
2074.5368518518508,119.55054511046117,12592.648484848482,-8805.247959595958,631.6766176434935,911.1633333333331,-737.75,197.89181286549712,4475.0
2333.9796018518514,115.01839366188054,12805.288787878786,-8982.814520202022,635.9908336240014,724.3533333333336,-1675.8249999999998,253.0570175438597,4556.25
2581.5911111111113,113.58332444279566,13105.270606060605,-9214.246383838385,644.1106961882022,509.28500000000065,-2613.9,308.22222222222223,4637.5
2756.5888888888894,113.33930290599467,13293.67803030303,-9394.574621212118,651.2046231483597,307.8263888888889,-2250.883333333333,300.5874183006536,5227.5
2977.628666666666,108.75354441933305,13451.743636363637,-9556.41294949495,662.4465556493182,91.15666666666614,-1887.8666666666668,292.95261437908493,5817.5
3079.09450925926,101.25372225031782,13616.256666666666,-9774.68048989899,678.5186055421234,-54.43972222222278,-466.7666666666669,175.49505718954248,5770.5
3255.2604629629636,89.28072554425007,13838.89454545455,-9968.724555555556,689.0119445310346,-149.24666666666613,954.3333333333333,58.037499999999994,5723.5
3570.6729814814826,75.31860742178957,14069.448939393937,-10135.282747474745,703.764228194448,-259.19361111111067,1129.6249999999995,88.87608695652173,4066.75
3944.5425925925933,63.01265385748017,14264.554545454546,-10353.254646464646,721.7948947280759,-433.8277777777799,1304.9166666666665,119.71467391304347,2410.0
4270.408203703706,57.048223942355726,14497.025606060608,-10621.576989898993,743.8060711563554,-849.1505555555592,38.83333333333303,116.33760011441647,2570.0
4624.968907407405,53.627744254605005,14733.505151515152,-10919.05968686869,755.6838042129039,-1328.30611111111,-1227.25,112.96052631578948,2730.0
5028.4098796296275,50.22121609597618,14939.904696969696,-11178.075803030302,759.7530792677367,-1770.2038888888865,-1961.0583333333334,148.76498538011697,3072.5
5480.979000000001,43.661454251779084,15125.199999999999,-11408.000848484848,757.5904503494128,-2175.213333333334,-2694.866666666667,184.56944444444446,3415.0
5840.825972222223,35.74410737219486,15392.993939393935,-11695.824873737374,761.08945730672,-2571.302777777776,-2319.0166666666664,275.6851851851852,4157.5
6021.3299074074075,24.02456247412819,15770.265454545452,-11990.560020202023,769.4399261215618,-2891.072222222222,-1943.1666666666665,366.8009259259259,4900.0
6296.029629629629,16.307767704370587,16177.053787878789,-12244.731090909092,782.4776967751363,-3168.2772222222216,-1509.6249999999995,284.09128929349515,4928.5
6681.321481481481,4.933687802044141,16617.721212121203,-12464.1257979798,800.540315428821,-3536.963333333334,-1076.083333333333,201.38165266106444,4957.0
7241.950944444445,-4.789525281590774,17136.837121212116,-12655.56526767677,821.2891989872345,-4093.4780555555562,-1836.583333333333,236.91908720009744,5298.75
7776.35731481482,-21.065762651460584,18015.257575757572,-12853.304040404042,838.3507638106512,-4688.536111111114,-2597.083333333333,272.45652173913044,5640.5
8816.632694444446,-46.05297171913384,19291.583181818172,-13171.672919191918,859.0782597386309,-5389.337777777778,-3305.625,295.5274936061381,5845.5
10874.203222222235,-68.41026961287582,21519.577575757594,-13640.097979797978,893.019969844653,-6291.585555555563,-4014.1666666666665,318.5984654731458,6050.5
15273.441500000023,-96.23642411777415,25301.07787878791,-14428.082691919199,946.3991178377292,-7897.456666666676,-4296.85,331.76128630800144,6396.25
23708.970333333287,-129.11101448566217,31626.909999999956,-15941.62413131312,1042.9626616665782,-10907.859999999984,-4579.533333333334,344.92410714285717,6742.0
34687.88935185176,-159.8147062913662,40194.03106060602,-18481.598661616154,1227.855803084642,-14902.936111111094,-4424.416666666667,454.7715773809524,7229.75
48079.898518518494,-180.86145403858657,48454.030909090885,-21309.098141414135,1433.8464527423598,-20439.395555555533,-4269.3,564.6190476190476,7717.5
57431.96018518516,-195.02762090242794,53453.01378787879,-23255.145232323226,1582.8473858930815,-25429.218333333327,-2134.65,282.3095238095238,6935.75
60000.0,-197.20560120410266,54324.242424242424,-23493.935858585857,1603.1750134777951,-27518.61111111111,0.0,0.0,6154.0
60000.0,-197.20560120410266,54324.242424242424,-23493.935858585857,1603.1750134777951,-27518.61111111111,0.0,0.0,6154.0

