"winnerIndex","seed","turns","crystalWin","unitWin","co_generations","co_championHostFindGen","co_championHostFitnesses","co_championParasiteFindGen","co_championParasiteFitnesses","oe_generations","oe_championHostFindGen","oe_championFitnesses"
"","","","","","","","","","","1183.0","15.0","60000.0"
"1","1122809105160","61","True","False","23.0","23.0","1796.6666666666667","23.0","69.73684210526316","84.0","2.0","2050.0"
"","","","","","23.0","23.0","1996.8333333333333","23.0","29.11764705882353","41.0","1.0","1850.0"
"","","","","","23.0","23.0","-54.5","23.0","83.33333333333333","115.0","3.0","1410.0"
"","","","","","19.0","19.0","232.0","19.0","62.96296296296296","495.0","4.0","2110.0"
"","","","","","18.0","18.0","-64.66666666666667","18.0","91.25","384.0","12.0","1600.0"
"","","","","","17.0","17.0","856.0","17.0","49.791666666666664","49.0","10.0","2850.0"
"","","","","","32.0","32.0","-1128.0","32.0","87.1875","267.0","115.0","1430.0"
"","","","","","31.0","31.0","-2569.1666666666665","31.0","181.875","256.0","56.0","3200.0"
"","","","","","29.0","29.0","-7657.033333333334","29.0","519.5","251.0","8.0","13240.0"
"","","","","","31.0","31.0","-7308.633333333333","31.0","493.3125","265.0","60.0","11697.0"
"","","","","","34.0","34.0","-9957.066666666668","34.0","1008.3","349.0","344.0","11316.0"
"","","","","","36.0","36.0","-11028.266666666666","36.0","582.8947368421053","348.0","75.0","11787.0"
"","","","","","32.0","32.0","-9409.833333333334","32.0","686.6666666666666","359.0","2.0","12120.0"
"","","","","","34.0","34.0","-6707.566666666667","34.0","545.5555555555555","377.0","5.0","11500.0"
"","","","","","30.0","30.0","1153.1666666666667","30.0","518.6470588235294","413.0","13.0","11439.0"
"","","","","","35.0","35.0","-1062.0","35.0","122.3529411764706","371.0","24.0","3200.0"
"","","","","","36.0","36.0","439.23333333333335","36.0","142.4516129032258","385.0","107.0","4440.0"
"","","","","","37.0","37.0","523.6666666666666","37.0","69.77777777777777","428.0","35.0","2136.0"
"","","","","","37.0","37.0","1664.3333333333333","37.0","122.92","449.0","51.0","1853.0"
"","","","","","37.0","37.0","-71.56666666666666","37.0","85.52631578947368","435.0","22.0","1713.0"
"","","","","","38.0","38.0","500.0","38.0","69.45454545454545","398.0","140.0","3528.0"
"","","","","","41.0","41.0","310.6666666666667","39.0","15.10344827586207","501.0","23.0","2118.0"
"","","","","","41.0","41.0","2301.8333333333335","41.0","12.344827586206897","560.0","28.0","2158.0"
"","","","","","41.0","41.0","1818.6666666666667","41.0","-31.146341463414632","581.0","38.0","2278.0"
"","","","","","47.0","47.0","-481.6666666666667","47.0","69.70833333333333","680.0","12.0","933.0"
"","","","","","51.0","51.0","-2887.3333333333335","51.0","206.27777777777777","639.0","191.0","3853.0"
"","","","","","50.0","50.0","-2935.5","50.0","206.65384615384616","603.0","22.0","5672.0"
"","","","","","50.0","50.0","-4882.566666666667","50.0","328.6666666666667","551.0","11.0","6557.0"
"","","","","","55.0","55.0","-12689.833333333334","55.0","746.5294117647059","518.0","14.0","10611.0"
"","","","","","54.0","54.0","-13864.333333333334","54.0","817.4117647058823","588.0","266.0","14986.0"
"","","","","","","","","","","595.0","6.0","60000.0"
"2","674317030938","66","True","False","23.0","23.0","707.8333333333334","23.0","47.61904761904762","1563.0","1.0","2050.0"
"","","","","","24.0","23.0","749.6666666666666","24.0","14.838709677419354","686.0","12.0","1470.0"
"","","","","","9.0","9.0","2000.0","9.0","65.89285714285714","638.0","5.0","1430.0"
"","","","","","20.0","20.0","718.1666666666666","20.0","15.0","59.0","8.0","1365.0"
"","","","","","18.0","18.0","642.0","18.0","18.61111111111111","489.0","162.0","1065.0"
"","","","","","19.0","19.0","694.4333333333333","19.0","47.0","45.0","11.0","2085.0"
"","","","","","36.0","36.0","1057.3666666666666","36.0","50.57692307692308","392.0","254.0","880.0"
"","","","","","34.0","34.0","1299.7333333333333","34.0","1.0869565217391304","364.0","49.0","100.0"
"","","","","","33.0","33.0","1309.7333333333333","33.0","-15.46875","369.0","13.0","420.0"
"","","","","","36.0","36.0","2942.6666666666665","36.0","70.22727272727273","393.0","84.0","620.0"
"","","","","","35.0","35.0","1061.3333333333333","35.0","106.19047619047619","404.0","30.0","860.0"
"","","","","","37.0","37.0","1081.8333333333333","37.0","200.0","384.0","46.0","2340.0"
"","","","","","36.0","36.0","679.2666666666667","36.0","4.482758620689655","438.0","27.0","2300.0"
"","","","","","38.0","38.0","1454.3333333333333","38.0","50.69230769230769","496.0","23.0","1438.0"
"","","","","","32.0","32.0","5620.833333333333","32.0","-16.26829268292683","468.0","62.0","38.0"
"","","","","","32.0","32.0","3000.9666666666667","32.0","-39.15384615384615","431.0","178.0","-1788.0"
"","","","","","31.0","31.0","3516.1666666666665","31.0","-62.97435897435897","383.0","11.0","-1474.0"
"","","","","","28.0","28.0","13809.333333333334","28.0","-73.11363636363636","380.0","75.0","-1769.0"
"","","","","","31.0","30.0","16636.133333333335","31.0","-363.8","362.0","13.0","-12271.0"
"","","","","","35.0","35.0","14574.833333333334","35.0","-285.48","390.0","46.0","-11994.0"
"","","","","","34.0","34.0","14550.833333333334","34.0","-326.2564102564103","341.0","105.0","-11414.0"
"","","","","","33.0","33.0","16665.333333333332","33.0","-309.8510638297872","398.0","125.0","-12103.0"
"","","","","","38.0","38.0","16369.0","38.0","-290.82608695652175","391.0","25.0","-13573.0"
"","","","","","39.0","39.0","15976.166666666666","39.0","-332.1458333333333","388.0","35.0","-12828.0"
"","","","","","44.0","44.0","15378.166666666666","44.0","-325.59574468085106","472.0","310.0","-11494.0"
"","","","","","46.0","46.0","15364.966666666667","46.0","-342.1860465116279","604.0","494.0","-14077.0"
"","","","","","49.0","49.0","15325.8","49.0","-330.175","638.0","56.0","-13007.0"
"","","","","","49.0","49.0","17053.0","49.0","-328.69565217391306","704.0","10.0","-14315.0"
"","","","","","48.0","48.0","17617.5","48.0","-407.7674418604651","838.0","183.0","-14564.0"
"","","","","","54.0","54.0","15540.5","54.0","-361.16279069767444","640.0","73.0","-14176.0"
"","","","","","60.0","60.0","13180.0","60.0","-278.93617021276594","834.0","203.0","-13750.0"
"","","","","","59.0","59.0","14002.5","59.0","-308.3333333333333","917.0","19.0","-12330.0"
"","","","","","54.0","5.0","60000.0","54.0","-506.1363636363636","887.0","21.0","-11310.0"
"2","393663787904","34","True","False","27.0","27.0","731.1666666666666","27.0","25.25","1592.0","1.0","2050.0"
"","","","","","14.0","14.0","-5.5","14.0","43.0","99.0","8.0","560.0"
"","","","","","22.0","22.0","3506.0666666666666","22.0","39.73684210526316","716.0","15.0","1655.0"
"","","","","","25.0","25.0","1101.0","25.0","69.47058823529412","698.0","410.0","601.0"
"","","","","","17.0","17.0","1336.6666666666667","17.0","58.45454545454545","55.0","8.0","1801.0"
"","","","","","40.0","40.0","-676.6666666666666","40.0","108.6842105263158","480.0","6.0","375.0"
"","","","","","39.0","39.0","-1521.0","39.0","168.33333333333334","451.0","8.0","1375.0"
"","","","","","41.0","41.0","-3089.3333333333335","41.0","242.33333333333334","400.0","10.0","2965.0"
"","","","","","40.0","40.0","-2550.0","40.0","240.9090909090909","449.0","16.0","5660.0"
"","","","","","40.0","40.0","-3874.3333333333335","40.0","240.55555555555554","517.0","86.0","3870.0"
"","","","","","39.0","39.0","-4000.3333333333335","39.0","383.3333333333333","490.0","83.0","4850.0"
"","","","","","39.0","39.0","-4231.333333333333","39.0","257.5","446.0","9.0","6200.0"
"","","","","","41.0","41.0","-5768.666666666667","41.0","302.95454545454544","418.0","16.0","6815.0"
"","","","","","44.0","44.0","1359.0","44.0","683.3333333333334","396.0","15.0","8300.0"
"","","","","","39.0","39.0","3346.5","39.0","44.34782608695652","414.0","58.0","1050.0"
"","","","","","38.0","38.0","2514.266666666667","38.0","-6.0","537.0","150.0","-429.0"
"","","","","","93.0","1.0","60000.0","93.0","-1333.3333333333333","444.0","9.0","-1377.0"
"1","529576452762","43","False","True","21.0","21.0","1659.1666666666667","21.0","56.92307692307692","80.0","2.0","2030.0"
"","","","","","28.0","28.0","40.0","28.0","70.71428571428571","47.0","4.0","1495.0"
"","","","","","21.0","21.0","87.0","20.0","53.8","474.0","11.0","600.0"
"","","","","","25.0","25.0","490.43333333333334","25.0","33.84","397.0","15.0","1930.0"
"","","","","","13.0","13.0","-444.7","13.0","129.24","371.0","16.0","2901.0"
"","","","","","17.0","17.0","-2790.6","17.0","297.54545454545456","323.0","184.0","3836.0"
"","","","","","13.0","13.0","-2957.5666666666666","13.0","168.38888888888889","331.0","24.0","4316.0"
"","","","","","35.0","35.0","-5238.3","35.0","268.55","34.0","5.0","5321.0"
"","","","","","12.0","12.0","-2745.766666666667","12.0","194.6818181818182","383.0","46.0","5481.0"
"","","","","","37.0","37.0","-4020.3333333333335","37.0","238.94736842105263","373.0","9.0","4810.0"
"","","","","","39.0","39.0","-2899.6666666666665","39.0","194.0625","402.0","8.0","4975.0"
"","","","","","38.0","38.0","-4312.333333333333","38.0","275.7894736842105","408.0","140.0","5275.0"
"","","","","","37.0","37.0","-3573.0","37.0","309.7826086956522","371.0","207.0","6355.0"
"","","","","","39.0","39.0","-6376.166666666667","39.0","433.0","375.0","10.0","6575.0"
"","","","","","35.0","35.0","-8143.666666666667","35.0","424.75","397.0","32.0","9120.0"
"","","","","","37.0","37.0","-7293.833333333333","37.0","437.95454545454544","377.0","63.0","9825.0"
"","","","","","36.0","36.0","-7506.166666666667","36.0","499.05882352941177","362.0","12.0","10531.0"
"","","","","","41.0","41.0","-12849.733333333334","41.0","840.3529411764706","414.0","14.0","14167.0"
"","","","","","37.0","37.0","-18018.333333333332","37.0","1140.8846153846155","363.0","102.0","18067.0"
"","","","","","42.0","42.0","-29480.5","42.0","1751.0526315789473","344.0","220.0","34439.0"
"","","","","","41.0","41.0","-30571.833333333332","41.0","1712.1666666666667","484.0","78.0","34223.0"
"","","","","","","","","","","439.0","13.0","60000.0"
"2","1210120959169","78","True","False","20.0","20.0","1688.5","20.0","67.125","78.0","1.0","2030.0"
"","","","","","25.0","25.0","-365.1666666666667","25.0","73.0","81.0","6.0","1495.0"
"","","","","","30.0","30.0","354.1666666666667","30.0","40.54054054054054","46.0","11.0","1020.0"
"","","","","","38.0","37.0","358.0","38.0","36.25","432.0","17.0","1820.0"
"","","","","","37.0","37.0","832.3333333333334","37.0","24.285714285714285","369.0","9.0","1650.0"
"","","","","","32.0","32.0","682.6666666666666","32.0","20.434782608695652","357.0","13.0","510.0"
"","","","","","31.0","31.0","-1090.3333333333333","31.0","72.10526315789474","375.0","50.0","1543.0"
"","","","","","30.0","30.0","-200.0","30.0","145.52631578947367","315.0","168.0","3390.0"
"","","","","","31.0","31.0","-13121.2","31.0","812.2222222222222","368.0","97.0","14330.0"
"","","","","","31.0","31.0","-12048.666666666666","31.0","672.2608695652174","374.0","118.0","15102.0"
"","","","","","32.0","32.0","-10231.966666666667","32.0","681.4","415.0","35.0","15290.0"
"","","","","","32.0","32.0","-11341.833333333334","32.0","750.6111111111111","358.0","305.0","14961.0"
"","","","","","34.0","34.0","-9775.0","34.0","601.75","341.0","304.0","14758.0"
"","","","","","38.0","38.0","-9948.833333333334","38.0","687.7777777777778","366.0","30.0","13715.0"
"","","","","","33.0","33.0","-7354.666666666667","33.0","642.4","437.0","13.0","11245.0"
"","","","","","38.0","38.0","-10351.0","38.0","522.4","472.0","190.0","11009.0"
"","","","","","38.0","38.0","-7747.166666666667","38.0","485.4375","410.0","350.0","12263.0"
"","","","","","40.0","40.0","-5378.0","40.0","385.2142857142857","458.0","56.0","8373.0"
"","","","","","39.0","39.0","-5023.5","39.0","365.85714285714283","572.0","378.0","8043.0"
"","","","","","40.0","40.0","-5417.0","40.0","321.6470588235294","557.0","366.0","8763.0"
"","","","","","40.0","40.0","-4824.0","40.0","343.09090909090907","506.0","32.0","8603.0"
"","","","","","39.0","39.0","-5985.0","39.0","406.4736842105263","433.0","18.0","8923.0"
"","","","","","38.0","38.0","-3994.0","38.0","239.34615384615384","448.0","74.0","9363.0"
"","","","","","45.0","45.0","-3793.0","45.0","246.2173913043478","483.0","35.0","6583.0"
"","","","","","46.0","46.0","-4328.0","46.0","254.22727272727272","624.0","164.0","5881.0"
"","","","","","47.0","47.0","-7055.0","47.0","382.36842105263156","560.0","452.0","9805.0"
"","","","","","51.0","51.0","-7931.5","51.0","718.85","555.0","57.0","12897.0"
"","","","","","53.0","53.0","-5441.0","53.0","303.1666666666667","712.0","25.0","9697.0"
"","","","","","50.0","50.0","-6381.166666666667","50.0","368.89473684210526","831.0","215.0","7977.0"
"","","","","","51.0","51.0","-4849.333333333333","51.0","310.5625","669.0","90.0","9249.0"
"","","","","","49.0","49.0","-6669.666666666667","49.0","417.3809523809524","663.0","37.0","9769.0"
"","","","","","55.0","55.0","-6813.0","55.0","457.93333333333334","780.0","7.0","11285.0"
"","","","","","59.0","59.0","-4421.5","59.0","241.38095238095238","916.0","634.0","7749.0"
"","","","","","67.0","67.0","-4304.0","67.0","301.3181818181818","1000.0","63.0","7029.0"
"","","","","","72.0","72.0","-4007.0","72.0","210.95","1547.0","160.0","4789.0"
"","","","","","71.0","71.0","-3837.3333333333335","71.0","258.36842105263156","1653.0","10.0","4469.0"
"","","","","","70.0","70.0","-4351.5","70.0","380.6","1636.0","57.0","5739.0"
"","","","","","67.0","67.0","5500.166666666667","67.0","-118.13333333333334","1593.0","208.0","4759.0"
"","","","","","116.0","3.0","60000.0","116.0","-134.74285714285713","1574.0","23.0","-4716.0"
"1","1019928890991","49","False","True","30.0","30.0","688.8333333333334","30.0","31.53846153846154","1494.0","7.0","2050.0"
"","","","","","22.0","22.0","749.8333333333334","22.0","82.89473684210526","665.0","5.0","1470.0"
"","","","","","22.0","22.0","-6.666666666666667","22.0","91.30434782608695","637.0","30.0","1220.0"
"","","","","","17.0","17.0","-100.33333333333333","17.0","61.29032258064516","522.0","21.0","1220.0"
"","","","","","14.0","14.0","-2171.0","14.0","133.33333333333334","464.0","11.0","2195.0"
"","","","","","14.0","14.0","-1924.0","14.0","146.36363636363637","375.0","12.0","2325.0"
"","","","","","9.0","9.0","-3569.5","9.0","207.47619047619048","85.0","49.0","5397.0"
"","","","","","19.0","19.0","-2604.6666666666665","19.0","256.94736842105266","46.0","46.0","6052.0"
"","","","","","38.0","38.0","-2109.1666666666665","38.0","227.2608695652174","492.0","94.0","4962.0"
"","","","","","39.0","39.0","-4167.5","39.0","283.375","436.0","140.0","7564.0"
"","","","","","38.0","38.0","-15450.566666666668","38.0","928.0588235294117","462.0","149.0","18254.0"
"","","","","","40.0","40.0","-13238.166666666666","40.0","822.1176470588235","481.0","294.0","18496.0"
"","","","","","41.0","41.0","-14893.5","41.0","801.578947368421","489.0","85.0","19376.0"
"","","","","","41.0","41.0","-14581.0","41.0","810.0555555555555","482.0","70.0","20143.0"
"","","","","","40.0","40.0","-17668.0","40.0","1053.235294117647","523.0","165.0","20945.0"
"","","","","","38.0","38.0","-16793.666666666668","38.0","934.8","531.0","92.0","21730.0"
"","","","","","35.0","34.0","-14589.5","35.0","810.3888888888889","575.0","8.0","18991.0"
"","","","","","36.0","36.0","-14653.5","36.0","1222.1666666666667","441.0","11.0","19467.0"
"","","","","","41.0","41.0","-14404.0","41.0","1199.5","423.0","49.0","18979.0"
"","","","","","40.0","40.0","-16736.0","40.0","1050.235294117647","459.0","347.0","19109.0"
"","","","","","46.0","46.0","-21914.0","46.0","1391.4117647058824","422.0","177.0","21344.0"
"","","","","","44.0","44.0","-23437.0","44.0","1173.85","486.0","101.0","24341.0"
"","","","","","47.0","47.0","-24944.0","47.0","1559.625","459.0","151.0","26002.0"
"","","","","","50.0","50.0","-27026.0","50.0","1379.95","436.0","26.0","27654.0"
"","","","","","","","","","","454.0","28.0","60000.0"
"1","597429143625","64","False","True","28.0","28.0","394.5","28.0","62.17391304347826","1396.0","1.0","2010.0"
"","","","","","16.0","16.0","1063.3333333333333","16.0","50.0","97.0","4.0","1550.0"
"","","","","","29.0","29.0","1129.1666666666667","29.0","7.25","510.0","5.0","1000.0"
"","","","","","20.0","20.0","463.1666666666667","20.0","33.91304347826087","488.0","6.0","770.0"
"","","","","","19.0","19.0","-1671.5","19.0","155.10526315789474","342.0","60.0","2679.0"
"","","","","","15.0","15.0","-2671.6666666666665","15.0","211.8181818181818","327.0","41.0","4015.0"
"","","","","","9.0","9.0","-2402.4333333333334","9.0","192.53846153846155","43.0","16.0","5535.0"
"","","","","","31.0","31.0","-1810.0","31.0","115.52941176470588","242.0","45.0","6090.0"
"","","","","","34.0","34.0","-2824.9333333333334","34.0","150.52631578947367","283.0","54.0","3944.0"
"","","","","","33.0","33.0","-2403.8333333333335","33.0","160.83333333333334","372.0","340.0","3335.0"
"","","","","","34.0","34.0","-2281.6666666666665","34.0","192.52173913043478","360.0","176.0","5188.0"
"","","","","","33.0","33.0","-4475.333333333333","33.0","249.3684210526316","402.0","267.0","5118.0"
"","","","","","34.0","34.0","-3311.4666666666667","34.0","283.6296296296296","355.0","79.0","8238.0"
"","","","","","34.0","34.0","-3881.3333333333335","34.0","402.53333333333336","352.0","69.0","8713.0"
"","","","","","33.0","33.0","-5215.333333333333","33.0","368.60869565217394","348.0","15.0","8718.0"
"","","","","","35.0","35.0","-5461.333333333333","35.0","367.53333333333336","357.0","29.0","9738.0"
"","","","","","37.0","37.0","-5770.166666666667","37.0","442.5","389.0","10.0","7718.0"
"","","","","","36.0","36.0","-6611.666666666667","36.0","316.42857142857144","425.0","9.0","7385.0"
"","","","","","38.0","38.0","2394.6666666666665","38.0","302.7083333333333","459.0","250.0","9685.0"
"","","","","","43.0","43.0","2146.0","43.0","11.296296296296296","451.0","26.0","415.0"
"","","","","","42.0","42.0","5032.166666666667","42.0","-56.666666666666664","489.0","398.0","-1895.0"
"","","","","","46.0","46.0","2352.8333333333335","46.0","-11.363636363636363","555.0","65.0","-1235.0"
"","","","","","46.0","46.0","3971.5","46.0","51.81818181818182","493.0","471.0","-315.0"
"","","","","","46.0","46.0","4218.333333333333","46.0","20.483870967741936","485.0","89.0","-195.0"
"","","","","","46.0","46.0","1872.1666666666667","46.0","40.58620689655172","488.0","70.0","-183.0"
"","","","","","50.0","50.0","-267.8333333333333","50.0","98.35714285714286","508.0","79.0","-53.0"
"","","","","","52.0","52.0","-9296.5","52.0","630.5263157894736","491.0","44.0","11965.0"
"","","","","","53.0","53.0","-11314.5","53.0","654.1666666666666","691.0","660.0","12300.0"
"","","","","","56.0","56.0","-14234.333333333334","56.0","858.5294117647059","555.0","21.0","14640.0"
"","","","","","60.0","60.0","-13623.5","60.0","861.1111111111111","538.0","157.0","15670.0"
"","","","","","62.0","62.0","-13520.0","62.0","689.75","656.0","68.0","13985.0"
"","","","","","164.0","1.0","-60000.0","164.0","3000.0","661.0","8.0","15690.0"
"2","1208983295997","56","True","False","20.0","20.0","1725.1666666666667","20.0","56.42857142857143","79.0","1.0","2010.0"
"","","","","","35.0","35.0","-231.83333333333334","35.0","52.94117647058823","69.0","5.0","1510.0"
"","","","","","17.0","17.0","202.3","17.0","76.37931034482759","137.0","12.0","1965.0"
"","","","","","42.0","42.0","-108.66666666666667","42.0","75.47619047619048","495.0","6.0","1875.0"
"","","","","","40.0","40.0","-850.6666666666666","40.0","65.17857142857143","403.0","15.0","2085.0"
"","","","","","37.0","37.0","-9418.933333333332","37.0","560.8823529411765","364.0","9.0","11455.0"
"","","","","","37.0","37.0","-7730.0","37.0","458.2352941176471","406.0","18.0","11250.0"
"","","","","","37.0","37.0","-8269.0","37.0","579.6428571428571","502.0","18.0","9050.0"
"","","","","","33.0","33.0","-7075.8","33.0","374.4736842105263","385.0","12.0","9845.0"
"","","","","","33.0","33.0","-5558.666666666667","33.0","418.5769230769231","429.0","15.0","9938.0"
"","","","","","35.0","35.0","-4287.433333333333","35.0","389.11764705882354","464.0","12.0","9148.0"
"","","","","","31.0","31.0","-4621.866666666667","31.0","441.375","508.0","442.0","8295.0"
"","","","","","29.0","29.0","-5756.633333333333","29.0","305.65","485.0","64.0","7164.0"
"","","","","","29.0","29.0","-5054.266666666666","29.0","408.3157894736842","485.0","54.0","8233.0"
"","","","","","28.0","28.0","-2419.0333333333333","28.0","331.3809523809524","384.0","8.0","7047.0"
"","","","","","29.0","29.0","7836.133333333333","29.0","140.4","461.0","8.0","4428.0"
"","","","","","32.0","32.0","8984.5","32.0","-165.46341463414635","471.0","9.0","-6058.0"
"","","","","","33.0","33.0","7395.9","33.0","-134.0625","459.0","50.0","-5974.0"
"","","","","","31.0","31.0","5202.133333333333","31.0","-95.5111111111111","490.0","10.0","-4587.0"
"","","","","","33.0","33.0","5458.5","33.0","-95.95918367346938","522.0","33.0","-3790.0"
"","","","","","33.0","33.0","5014.233333333334","33.0","-88.11320754716981","540.0","14.0","-3715.0"
"","","","","","31.0","31.0","5610.8","31.0","-103.37837837837837","511.0","11.0","-3565.0"
"","","","","","37.0","37.0","2360.3333333333335","37.0","-35.666666666666664","481.0","67.0","-2762.0"
"","","","","","35.0","35.0","1221.8333333333333","35.0","-11.36734693877551","436.0","35.0","1036.0"
"","","","","","39.0","39.0","-2265.4666666666667","39.0","247.52631578947367","425.0","226.0","3433.0"
"","","","","","39.0","39.0","-640.0","39.0","147.125","590.0","12.0","3001.0"
"","","","","","41.0","41.0","-697.3333333333334","41.0","182.8695652173913","521.0","26.0","2826.0"
"","","","","","45.0","2.0","60000.0","45.0","277.8","480.0","21.0","4196.0"
"1","592244503304","51","False","True","31.0","31.0","773.8333333333334","31.0","61.13636363636363","1654.0","3.0","2320.0"
"","","","","","23.0","23.0","1112.5","23.0","39.81481481481482","771.0","3.0","1220.0"
"","","","","","18.0","18.0","-196.33333333333334","18.0","82.25","438.0","7.0","1220.0"
"","","","","","10.0","10.0","947.6666666666666","10.0","68.70370370370371","371.0","9.0","2130.0"
"","","","","","21.0","21.0","45.666666666666664","21.0","115.0","55.0","12.0","2530.0"
"","","","","","15.0","15.0","-430.0","15.0","101.5909090909091","350.0","177.0","2890.0"
"","","","","","8.0","8.0","1580.0","8.0","50.55555555555556","405.0","44.0","2350.0"
"","","","","","31.0","31.0","-897.3333333333334","31.0","76.25","47.0","26.0","2335.0"
"","","","","","35.0","35.0","-333.0","35.0","122.17391304347827","390.0","12.0","3090.0"
"","","","","","36.0","36.0","-844.0","36.0","211.05263157894737","419.0","84.0","3250.0"
"","","","","","37.0","37.0","-2330.6666666666665","37.0","243.5","446.0","108.0","5750.0"
"","","","","","36.0","36.0","-2230.0","36.0","155.35714285714286","511.0","8.0","4230.0"
"","","","","","35.0","35.0","-112.5","35.0","225.625","482.0","25.0","4790.0"
"","","","","","35.0","35.0","2352.6666666666665","35.0","5.290322580645161","498.0","324.0","3079.0"
"","","","","","37.0","37.0","-1002.8333333333334","37.0","91.46153846153847","501.0","103.0","4443.0"
"","","","","","36.0","36.0","-1175.0","36.0","205.1304347826087","500.0","174.0","5253.0"
"","","","","","35.0","35.0","-3694.6666666666665","35.0","217.3846153846154","504.0","80.0","6580.0"
"","","","","","36.0","36.0","-13988.266666666666","36.0","1073.2777777777778","466.0","96.0","8224.0"
"","","","","","38.0","38.0","-5535.666666666667","38.0","606.8461538461538","444.0","65.0","17469.0"
"","","","","","40.0","40.0","-3585.0","40.0","384.65","448.0","106.0","8473.0"
"","","","","","41.0","41.0","-5858.0","41.0","375.7142857142857","517.0","274.0","9643.0"
"","","","","","42.0","42.0","-6630.6","42.0","581.2105263157895","545.0","28.0","10843.0"
"","","","","","42.0","42.0","-10666.166666666666","42.0","741.6470588235294","481.0","59.0","13808.0"
"","","","","","46.0","46.0","-17879.166666666668","46.0","1101.3333333333333","467.0","281.0","18444.0"
"","","","","","51.0","51.0","-18300.0","51.0","1145.0","505.0","168.0","22225.0"
"","","","","","","","","","","663.0","200.0","60000.0"
"2","797115992446","83","False","True","29.0","29.0","766.8333333333334","29.0","50.8","1417.0","1.0","2240.0"
"","","","","","20.0","20.0","219.16666666666666","20.0","54.77272727272727","797.0","4.0","1180.0"
"","","","","","23.0","23.0","-186.83333333333334","23.0","66.92307692307692","537.0","4.0","1280.0"
"","","","","","17.0","17.0","-302.5","17.0","43.18181818181818","436.0","8.0","1140.0"
"","","","","","7.0","7.0","128.83333333333334","7.0","85.92592592592592","36.0","12.0","2435.0"
"","","","","","13.0","13.0","-1051.6666666666667","13.0","201.11111111111111","386.0","4.0","3330.0"
"","","","","","22.0","22.0","-1938.7666666666667","22.0","131.66666666666666","38.0","9.0","4705.0"
"","","","","","35.0","35.0","-468.6666666666667","35.0","113.04347826086956","399.0","54.0","4035.0"
"","","","","","35.0","35.0","-1773.1666666666667","35.0","141.1904761904762","414.0","37.0","4155.0"
"","","","","","34.0","34.0","-1828.6666666666667","34.0","145.625","426.0","76.0","3905.0"
"","","","","","35.0","35.0","-2018.0","35.0","189.11764705882354","422.0","10.0","3835.0"
"","","","","","35.0","35.0","-2623.5","35.0","185.0","428.0","13.0","4075.0"
"","","","","","37.0","37.0","-3003.8333333333335","37.0","248.33333333333334","416.0","91.0","6005.0"
"","","","","","36.0","36.0","-184.0","36.0","226.8125","432.0","422.0","6618.0"
"","","","","","40.0","40.0","625.8333333333334","40.0","38.411764705882355","489.0","393.0","1803.0"
"","","","","","35.0","35.0","345.6666666666667","35.0","28.11111111111111","526.0","79.0","453.0"
"","","","","","37.0","37.0","-120.83333333333333","37.0","55.85","472.0","11.0","1114.0"
"","","","","","36.0","36.0","5031.666666666667","36.0","35.25","486.0","15.0","1115.0"
"","","","","","34.0","34.0","3540.5","34.0","-15.652173913043478","495.0","36.0","-5.0"
"","","","","","41.0","41.0","1602.8333333333333","41.0","-8.064516129032258","499.0","244.0","-600.0"
"","","","","","42.0","42.0","1489.3333333333333","42.0","35.27777777777778","449.0","31.0","1005.0"
"","","","","","38.0","38.0","2085.8333333333335","38.0","-24.142857142857142","512.0","14.0","-900.0"
"","","","","","42.0","42.0","4069.3333333333335","42.0","-44.24242424242424","497.0","461.0","-790.0"
"","","","","","37.0","37.0","5639.166666666667","37.0","-100.58333333333333","791.0","85.0","-2760.0"
"","","","","","42.0","42.0","6871.833333333333","42.0","-60.5","626.0","12.0","-3060.0"
"","","","","","41.0","41.0","15232.333333333334","41.0","-97.7948717948718","671.0","11.0","-3144.0"
"","","","","","42.0","42.0","15506.666666666666","42.0","-323.675","627.0","174.0","-12330.0"
"","","","","","46.0","46.0","15135.166666666666","46.0","-266.0731707317073","661.0","17.0","-11424.0"
"","","","","","40.0","40.0","17524.166666666668","40.0","-322.7906976744186","678.0","174.0","-11306.0"
"","","","","","38.0","38.0","16720.666666666668","38.0","-416.12820512820514","800.0","241.0","-12730.0"
"","","","","","37.0","37.0","14429.0","37.0","-353.9230769230769","635.0","12.0","-12547.0"
"","","","","","40.0","39.0","17618.5","40.0","-285.8723404255319","640.0","12.0","-11723.0"
"","","","","","40.0","40.0","12996.333333333334","40.0","-287.8181818181818","690.0","136.0","-11836.0"
"","","","","","45.0","45.0","14443.333333333334","45.0","-338.8333333333333","811.0","56.0","-11064.0"
"","","","","","43.0","43.0","14662.666666666666","43.0","-311.5","704.0","11.0","-11558.0"
"","","","","","41.0","41.0","16685.5","41.0","-333.8863636363636","749.0","63.0","-11425.0"
"","","","","","50.0","50.0","16199.0","50.0","-364.8809523809524","725.0","252.0","-13531.0"
"","","","","","63.0","63.0","13846.333333333334","63.0","-302.2608695652174","872.0","26.0","-13609.0"
"","","","","","63.0","63.0","13074.0","63.0","-303.69767441860466","898.0","8.0","-12829.0"
"","","","","","51.0","51.0","11891.5","51.0","-282.1190476190476","1009.0","609.0","-10569.0"
"","","","","","55.0","13.0","60000.0","55.0","-336.0652173913044","968.0","18.0","-10457.0"
"","","","","","","","","","","3640.0","1.0","-60000.0"
